priority,item_kind,document_id,source_pdf,pdf_path,page_start_1based,page_end_1based,citation,source_id,table_id,section,quality_flags,qa_flags,qa_status,review_reasons,suggested_action,review_task,text_preview,columns_json,rows_preview_json,reviewer,student_decision,review_notes
P2,rag_chunk_qa,A42,A42.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A42.pdf,6,6,A42.pdf:p6,A42_chunk_0013,,RESULTS AND DISCUSSION,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Nitrogen adsorption−desorption isotherms of LYZ@UiO-$6 6 \mathrm { - } \mathrm { F } _ { 4 } ,$ $\mathrm { H R P } @ \mathrm { U i O } - 6 6 - \mathrm { F } _ { 4 } ,$ and $\mathrm { L P S } @ \mathrm { U i O } \ – 6 6 \ – \mathrm { F } _ { 4 }$ with and without pepsin wash were collected at 77 K (Figure 4a,c). The BET surface areas of $\mathrm { L Y Z } @ \mathrm { U i O } { - } 6 6 { - } \mathrm { F } _ { 4 } ,$ HR $\mathrm { P } @ \mathrm { U i O - } 6 6 \mathrm { - } \mathrm { F } _ { 4 } ,$ and LPS@UiO-66- $\mathrm { \cdot F _ { 4 } }$ decreased from $5 5 0 \mathrm { \ m } ^ { 2 } \mathrm { g } ^ { - 1 }$ for the MOF alone to $3 4 0 , 4 1 5 ,$ and $4 2 0 ~ \mathrm { m } ^ { 2 } \mathrm { g } ^ { - 1 }$ , respectively. The decrease in BET surface areas of all biocomposites compared to pristine UiO-66- $\mathrm { F } _ { 4 }$ was attributed to the increase in the density of materia...",[],[],,,
P2,rag_chunk_qa,A42,A42.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A42.pdf,9,9,A42.pdf:p9,A42_chunk_0025,,Corresponding Authors,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Corresponding Authors Timur Islamoglu − Department of Chemistry, Northwestern University, Evanston, Illinois 60208-3113, United States; orcid.org/0000-0003-3688-9158; Email: timur.islamoglu@northwestern.edu Omar K. Farha − Department of Chemistry, Northwestern University, Evanston, Illinois 60208-3113, United States; Department of Chemical Engineering, Northwestern University, Evanston, Illinois 60208-3113, United States; orcid.org/0000-0002-9904-9845; Email: omarkfarha@ northwestern.edu J. Fraser Stoddart − Department of Chemistry, Northwestern University, Evanston, Illinois 60208-3113, United States; School of Chemistry, University of New South Wales, Sydney, NSW 2052, Australia; Stoddart Institute of Molecular Science, Department of Chemistry, Zhejiang University, Hangzhou 310027, China; ZJU-Hangzhou Global Scientific and Technological Innovation Center, Hangzhou 311215, China; orc...",[],[],,,
P2,rag_chunk_qa,A45,A45.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A45.pdf,3,3,A45.pdf:p3,A45_chunk_0009,,2.1. Preparation and Characterization of Supports,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Figure 1a shows the XRD patterns of $\mathrm { F e } _ { 3 } \mathrm { O } _ { 4 } ,$ , simulated UiO-66-NH , $\mathrm { F e } _ { 3 } { \mathrm O } _ { 4 } @ { \mathrm { U i O } } \mathrm { - }$ 66-NH , and $\mathrm { I L \mathrm { - F e _ { 3 } O _ { 4 } @ U i O \mathrm { - } 6 6 \mathrm { - } N H _ { 2 } } }$ . For $\mathrm { F e } _ { 3 } \mathrm { O } _ { 4 }$ (green), the pattern exhibited intense reflections at $2 \Theta = 3 0 . 1 8 ^ { \circ } , 3 5 . 5 4 ^ { \circ } , 4 3 . 3 9 ^ { \circ } , 5 3 . 5 7 ^ { \circ } , 5 7 . { \overset { . } { 3 } } 1 ^ { \circ }$ , and $6 2 . 9 4 ^ { \circ }$ , corresponding to the (2 2 0), (3 1 1), (4 0 0), (4 2 2), (5 1 1), and (4 4 0) crystal planes, of the crystal structure of $\mathrm { F e } _ { 3 } \mathrm { O } _ { 4 }$ (JCPDS 19-0629) [27]. The $\mathrm { F e _ { 3 } O _ { 4 } @ U i O - 6 6 \mathrm { - } N H _ { 2 } }$ pattern had addit...",[],[],,,
P2,rag_chunk_qa,A45,A45.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A45.pdf,7,7,A45.pdf:p7,A45_chunk_0016,,2.3. Effects of pH and Temperature on Lipase Activity,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"At a certain temperature, the optimal reaction pH of soluble PPL, $\mathrm { P P L - F e } _ { 3 } \mathrm { O } _ { 4 } @ \mathrm { U i O } -$ $6 6 \mathrm { - N H } _ { 2 }$ , and $\mathrm { P P L \mathrm { - } I L \mathrm { - } F e _ { 3 } O _ { 4 } @ U i O \mathrm { - } 6 6 \mathrm { - } N H _ { 2 } }$ was screened. The activity at the optimum pH was defined as 100%, and the residual activity at different pH levels was calculated, as shown in Figure 5a. The results showed that the optimal reaction pH for soluble PPL was 7.0, but it was 7.5 for $\mathrm { P P L \mathrm { - } F e _ { 3 } O _ { 4 } @ U i O \mathrm { - } 6 6 \mathrm { - } N H _ { 2 } }$ and $\mathrm { P P L \mathrm { - } I L \mathrm { - } F e _ { 3 } O _ { 4 } @ U i O \mathrm { - } 6 6 \mathrm { - } N H _ { 2 } }$ . This was probably because the effects of $\mathrm { H ^ { + } }$ on the immobilized enzyme conformation...",[],[],,,
P2,rag_chunk_qa,A48,A48.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A48.pdf,7,7,A48.pdf:p7,A48_chunk_0022,,2.3. Stability and recyclability of PS@PEGN@m-UiON,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The stability and recyclability were further studied for illustrating the performance of $\mathrm { P S } @ \mathrm { P E G } _ { \mathrm { N } } @ \mathrm { m . U i O } _ { \mathrm { N } } .$ The thermal stability of $\mathrm { P S } @ \mathrm { P E G } _ { \mathrm { N } } @ \mathrm { m } { \cdot } \mathrm { U i O } _ { \mathrm { N } }$ was tested through experimental procedure pre sented in Supporting Information and compared with $\mathrm { P S } @ \mathrm { m - U i O _ { N } }$ and the commercial Lipase PS powder. As was shown in Fig. 10a, the relative activity of Lipase PS powder sharply decreased and lost its activity after 4 hours of pretreatment, while the immobilized enzymes showed better stability. When compared $\mathrm { P S } @ \mathrm { P E G } _ { \mathrm { N } } @ \mathrm { m . U i O _ { N } }$ with $\mathrm { P S } @ \mathrm { m - U i O _ { N } } ,$ it is obvious that...",[],[],,,
P2,rag_chunk_qa,A54,A54.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A54.pdf,13,13,A54.pdf:p13,A54_chunk_0026,,3.3. MD Simulation of a Docked Complex of CRL and ZIF-8,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Throughout the MD simulation time, the bonding interactions between the CRL andThroughout the MD simulation time, the bonding interactions between the CRL and the ZIF-8 can be examined. These molecular interactions can be divided into various catthe ZIF-8 can be examined. These molecular interactions can be divided into various egories, and this information is summarized in Figure 12. Hydrogen bonds (H-bonds),categories, and this information is summarized in Figure 12. Hydrogen bonds (H-bonds), hydrophobic interactions, ionic contacts, and water bridges are the different protein-lighydrophobic interactions, ionic contacts, and water bridges are the different protein-ligand and interactions (or ‘contacts’) types. There are specialized subtypes of each major cateinteractions (or ‘contacts’) types. There are specialized subtypes of each major category of gory of molecular interaction. H-...",[],[],,,
P2,rag_chunk_qa,A54,A54.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A54.pdf,20,20,A54.pdf:p20,A54_chunk_0045,,5. Conclusions,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Author Contributions: P.J.P.: Conceptualization; Methodology; Software; Data curation; Visualization; Writing—original draft; Writing—review and editing. S.A.K. and M.J.D.: Software; Data curation; Visualization; Writing—original draft; Writing—review and editing. X.L. (Xin Liang): Writing—original draft; Writing—review and editing. C.Z. and X.L. (Xiuting Li): Writing—review and editing; Project administration; Funding acquisition; and Supervision. All authors have read and agreed to the published version of the manuscript. Funding: The work described in this paper was fully supported by a grant from the National Natural Science Foundation of China (No. 32001638, No. 31830069), the Beijing Municipal Natural Science Foundation, and Beijing Municipal Education Commission (No. KZ202110011016). Institutional Review Board Statement: Not applicable as our study does not involve humans or an...",[],[],,,
P2,rag_chunk_qa,A54,A54.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A54.pdf,9,9,A54.pdf:p9,A54_chunk_0019,,3.1. Secondary Structural Analysis and Homology Modeling Studies of CRL,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Figure 5. ERRAT analysis of CRL. The ERRAT plot is commonly utilized to assess the model and the amino acid environment. The error values of the model residues predicted by ERRAT are shown in the graph. CRL amino acid sequences are shown along the “x” axis, whereas error values are shown in the gralong the $ { \boldsymbol { { ^ { \prime \prime } } } } { \boldsymbol { \mathrm { y } } } ^ { \prime \prime }$ axis. Error regions are depicted in red, misfolded regions in yellow, and regions with Figure 5. ERRAT analysis of CRL. The ERRAT plot is commonly utilized to assess the model andshown along the “y” axis. Error regions are depicted in red, misfolded regions in yellow, and regiona lower error rate for protein folding are shown in white. The ERRAT plot analysis of the modeled the amino acid environment. The error values of the model residues predicted by ERRAT are showwith a lower erro...",[],[],,,
P2,rag_chunk_qa,A59,A59.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A59.pdf,6,6,A59.pdf:p6,A59_chunk_0030,,3.1. Synthesis and characterization of supports,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The $\Nu _ { 2 }$ adsorption and desorption isotherms and pore size distribu tions of $\mathrm { ( a ) U i O { - } } 6 6 { \cdot } \mathrm { N H _ { 2 } } ,$ (b) UiO-66-NH2-OA and (c) AOL/UiO-66-NH2- OA were shown in Fig. 3a-c. As was indicated in Fig. 3a-b, at low relative pressure showed rapid growth adsorption, indicating that there were a large number of micropores in $\mathrm { U i O } { \cdot } 6 6 { \cdot } \mathrm { N H } _ { 2 }$ and $\mathrm { U i O - } 6 6 \mathrm { - } \mathrm { N H _ { 2 } \mathrm { - } O A } .$ In addition, the presence of hysteresis loops indicates the presence of some mesopores [38]. The corresponding BET surface area, pore volume and pore width were calculated to be 941.029 m2 /g, 0.683 cm3 /g, 1.667 nm and 483.041 $\mathrm { m } ^ { 2 } / \mathrm { g } , 0 . 3 6 5 \mathrm { c m } ^ { 3 } / \mathrm { g } ,$ 1.453 nm for $\mathrm { U i O } { \cdot } 6 ...",[],[],,,
P2,rag_chunk_qa,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,12,12,A61.pdf:p12,A61_chunk_0031,,2.3. Adsorption Kinetics,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The intraparticle diffusion model suggested that mass transfer affects adsorption at lower concentrations [42,43]. The intraparticle diffusion constant, ${ \mathrm { K } } _ { \mathrm { i d } }$ , was found to increase with enzyme concentration due to increasing driving force, i.e., the concentration gradient [28]. In the initial stage of the adsorption process, film diffusion is an important step in rate control [10–15,28]. The intraparticle diffusion model suggested that mass transfer affects adsorption at lower concentrations [42]. The intraparticle diffusion constant, ${ \mathrm { K } } _ { \mathrm { i d } } ,$ , was found to increase with enzyme concentration due to increasing driving force, $\mathrm { i . e . , }$ the concentration gradient. The values of C (nm2·min−1) for the biocatalyst CALB-MOF-199 at low concentrations oscillate between 0.0077 and 0.0176 and at high con cent...",[],[],,,
P2,rag_chunk_qa,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,3,3,A61.pdf:p3,A61_chunk_0009,,2.1.1. Analysis of FTIR Results,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"he spectra of the MOFs with the Lipase were taken at The spectra of the MOFs with the Lipase were taken at $4 5 ~ ^ { \circ } \mathrm { C }$ with a CALB load of with a CALB load of $0 . 4 0 \mathrm { \ m g { \cdot } m \bar { L } ^ { - 1 } }$ The analysis shows that each one of the bands of the respective spectra . The analysis shows that each one of the bands of the respective spectra tarting with free MOF-199 (Figure 1a—line black) generally coincides with what has been starting with free MOF-199 (Figure 1a—line black) generally coincides with what has been eported by various authors in the specialized literature [28,29]. The following character-reported by various authors in the specialized literature [28,29]. The following characteristic stic bands stand out from the spectrum: 1285 cm−1, which could be due to CO vibrations bands stand out from the spectrum: 1285 cm−1, which could b...",[],[],,,
P2,rag_chunk_qa,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,4,4,A61.pdf:p4,A61_chunk_0011,,2.1.2. Analysis of X-ray Diffraction Analysis (XRD) Results,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"This section presents the results obtained using the XRD technique to characterizestalline structures of the two MOFs used in this research, both free and with immothe crystalline structures of the two MOFs used in this research, both free and with im-lized Lipase. In Figure 2a the XRD results for free MOF-199 and the CALB-MOF-199 mobilized Lipase. In Figure 2a the XRD results for free MOF-199 and the CALB-MOF-199stem, respectively, are presented. The XRD spectra in Figure 2a for MOF-199 present system, respectively, are presented. The XRD spectra in Figure 2a for MOF-199 presentery well-defined diffraction peaks that agree with what has been reported by some auvery well-defined diffraction peaks that agree with what has been reported by some au-ors who have simulated this X-ray diffraction spectrum, as well as with what has been thors who have simulated this X-ray diffraction spectru...",[],[],,,
P2,rag_chunk_qa,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,4,4,A61.pdf:p4,A61_chunk_0012,,2.1.2. Analysis of X-ray Diffraction Analysis (XRD) Results,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"he XRD of MOF-199 free and with Lipase shows a slight reduction in the peaks. This The XRD of MOF-199 free and with Lipase shows a slight reduction in the peaks. ecrease in the size of the peaks when the Lipase is added may be due to several factors. This decrease in the size of the peaks when the Lipase is added may be due to several he most published reason for this, argued by several authors, is that there is little space factors. The most published reason for this, argued by several authors, is that there is etween the atomic layers in the crystalline material due to the presence of the enzymatic little space between the atomic layers in the crystalline material due to the presence of the olecules on the surface [18,28], which gives rise to a decrease in the crystallinity of MOF-enzymatic molecules on the surface [18,28], which gives rise to a decrease in the crystallinity 99 afte...",[],[],,,
P2,rag_chunk_qa,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,4,4,A61.pdf:p4,A61_chunk_0013,,2.1.2. Analysis of X-ray Diffraction Analysis (XRD) Results,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"n the other hand, the results of the XRD patterns for free ZIF-8 and ZIF-8 with ad-On the other hand, the results of the XRD patterns for free ZIF-8 and ZIF-8 with rbed Lipase (CALB-ZIF-8) are shown in Figure 2b—black—and Figure 2b—grey, re-adsorbed Lipase (CALB-ZIF-8) are shown in Figure 2b—black—and Figure 2b—grey, pectively. Figure 2b shows the XRD of free ZIF-8, which agrees well with values reported respectively. Figure 2b shows the XRD of free ZIF-8, which agrees well with values reported the scientific literature [28,33]. The XRD for this sample presented the following most in the scientific literature [28,33]. The XRD for this sample presented the following most significant peaks when the spectrum was scanned from left to right in the diffractogram: the main diffraction peaks mean the intensification for the ZIF-8 position at 2θ of 7.28◦, 10.8◦, 13.0◦, 15.0◦, 16.8◦, and 18.8◦,...",[],[],,,
P2,rag_chunk_qa,A61,A61.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A61.pdf,6,6,A61.pdf:p6,A61_chunk_0019,,2.1.4. Surface Morphology2.1.4. Surface Morphology,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"2.1.4. Surface Morphology2.1.4. Surface Morphology The morphology of the MOFs before and after fixing CALB are shown in Figure 4.The morphology of the MOFs before and after fixing CALB are shown in Figure 4. Figure 4a shows the free MOF-199 in MOF, Figure 4b shows the image corresponding to theFigure 4a shows the free MOF-199 in MOF, Figure 4b shows the image corresponding to CALB biocatalyst -MOF-199, Figure 4c shows the SEM of free ZIF-8, and, finally, Figure 4dthe CALB biocatalyst -MOF-199, Figure 4c shows the SEM of free ZIF-8, and, finally, Figshows the CALB-ZIF-8 biocatalyst.ure 4d shows the CALB-ZIF-8 biocatal",[],[],,,
P2,rag_chunk_qa,A64,A64.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A64.pdf,6,6,A64.pdf:p6,A64_chunk_0025,,Results and discussion,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Fig. 6 showed the adsorption desorption isotherm and pore size distribution diagram of ${ \mathrm { N H } } _ { 2 ^ { - } } { \mathrm { M O F } } { - } 5$ $\mathrm { P S } @ \mathrm { N H } _ { 2 } { \cdot } \mathrm { M O F } { \cdot } 5$ $\mathrm { N H } _ { 2 ^ { - } } \mathrm { M O F } .$ 5@PEI, PS@NH -MOF-5@PEI. The results indicated that the adsorption desorption isotherm of ${ \mathrm { N H } } _ { 2 ^ { - } } { \mathrm { M O F } } { - } 5 ,$ PS@NH -MOF-5, NH -MOF-5@PEI belonged to type II adsorption desorption isotherm, while the adsorption desorption isotherm of $\mathrm { P S } @ \mathrm { N H } _ { 2 } { \cdot } \mathrm { M O F } { \cdot } 5 @ \mathrm { P E I }$ was type IV. The results indicated the crystal structure of MOF support collapsed after enzyme immobilization in the aqueous phase, the change of the structural collapse diagram of ${ \mathrm { N H } } _ { 2 ^ { - } ...",[],[],,,
P2,rag_chunk_qa,A64,A64.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A64.pdf,7,7,A64.pdf:p7,A64_chunk_0029,,Catalytic performance of different immobilized lipase PS,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Through the methods described in Section 2.6, the protein loading content of $\mathrm { P S } @ \mathrm { N H } _ { 2 } { \cdot } \mathrm { M O F } { \cdot } 5 @ \mathrm { P E I }$ was evaluated as 16.0 mg/g. Based on the methods described in Section 2.8, the immobilization efficiency was evaluated as 86.0 %. The specific activity of $\mathrm { P S } @ \mathrm { N H } _ { 2 } { \cdot } \mathrm { M O F } { - } 5 @ \mathrm { P E I }$ versus MOPE was evaluated as 3.43 U/g and the activity recovery was calculated as 199 %. The catalytic performance of $\mathrm { P S } @ \mathrm { N H } _ { 2 } { \cdot } \mathrm { M O F } { - } 5 @ \mathrm { P E I }$ was further investigated.",[],[],,,
P2,rag_chunk_qa,A68,A68.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A68.pdf,3,4,A68.pdf:p3-p4,A68_chunk_0011,,3.3. Lipase immobilization on the Zr-MOF/PVP electrospun nanofibrous,possible_ocr_duplicate_text,,pass,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The relative enzyme activity and the relative protein binding at different crosslinking times between Zr-MOF/PVP nanofibrous membranes and glutaraldehyde (2.5%) for lipase immobilization were investigated (Fig. 5b). The protein binding ratio and the relative enzyme activities were highest at 2 h reaction time. After that, the time course of the relative enzyme activity and the relative protein binding was reduced because of the decline of glutaraldehyde activity and the instability of glutaraldehyde [67]. However, the reaction time of 2 h was best for Zr-MOF/PVP nanofibrous membranes and glutaraldehyde. Moreover, different immobilization time between lipase and Zr-MOF/PVP nanofibrous membranesglutaraldehyde was also investigated (Fig. 5c). Results showed that the relative enzyme activity and the relative protein binding were both improved and got their maximum at 6 h. Qi and co-worker...",[],[],,,
P2,rag_chunk_qa,A68,A68.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A68.pdf,8,8,A68.pdf:p8,A68_chunk_0026,,CRediT authorship contribution statement,possible_ocr_duplicate_text,,pass,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"CRediT authorship contribution statement Arastoo Badoei-Dalfard: Conceptualization, Supervision, Methodology, Validation, Writing- Reviewing and Editing. Arezoo Shahba: Data curation, Methodology, Validation. Fatemeh Zaare: Data curation, Methodology, Validation. Ghasem Sargazi: Data curation, Methodology, Validation, Writing draft preparation. Bagher Seyedalipour: Data curation, Methodology, Validation, Writing draft preparation. Zahra Karami: Methodology, Validation, Supervision, Writing- Reviewing and Editing.",[],[],,,
P2,rag_chunk_qa,A75,A75.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A75.pdf,10,10,A75.pdf:p10,A75_chunk_0035,,Authors,possible_ocr_duplicate_text,,pass,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"Authors Wenjing Zhu − Department of Chemistry and Chemical Engineering, Hunan Institute of Science and Technology, Yueyang 414006 Hunan, China Sha Jin − Department of Chemistry and Chemical Engineering, Hunan Institute of Science and Technology, Yueyang 414006 Hunan, China Kewen Tang − Department of Chemistry and Chemical Engineering, Hunan Institute of Science and Technology, Yueyang 414006 Hunan, China; orcid.org/0000-0002- 1194-2664 Complete contact information is available at: https://pubs.acs.org/10.1021/acssuschemeng.5c08533",[],[],,,
P2,rag_chunk_qa,A9,A9.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A9.pdf,5,5,A9.pdf:p5,A9_chunk_0025,,3.3. Activity and catalytic kinetics of the immobilized lipase,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"In order to explore the catalytic behavior of lipase@NKMOF-101s in depth, the Michaelis-Menten kinetics of transesterification were con ducted for both free lipase and lipase@NKMOF-101s. The result demonstrated that the maximum reaction velocity $( V _ { m a x } )$ of lipase@NKMOF-101-Mg, lipase@NKMOF-101-Mn, lipase@NKMOF-101-Zn, lipase@NKMOF-101-Co, and lipase@NKMOF-101-Ni were 0.502, 0.543, 0.458, 0.397 and 0.427 μmol‧min− 1 , respectively, which were much higher than that of free lipase (0.134 μmol‧min− 1 ). And the kinetic constant $( K _ { m } )$ of lipase@NKMOF-101-Mg, lipase@NKMOF-101- Mn, lipase@NKMOF-101-Zn, lipase@NKMOF-101-Co, and lipase@NKMOF-101-Ni were 3.61, 3.95, 2.38, 4.02 and 4.18 mM, respectively, which were lower than their free counterpart (approximately 4.63 mM), indicating that the immobilized enzyme has better enzyme–substrate affinity than free lipase. Moreover...",[],[],,,
P2,rag_chunk_qa,B1,B1.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B1.pdf,13,13,B1.pdf:p13,B1_chunk_0028,,3.4. TGA analysis,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"The formation of magnetic MOFs $\left( \mathrm { N H } _ { 2 } { - } \mathrm { M I L } { - } 8 8 \mathrm { B } / \mathrm { F e } _ { 3 } \mathrm { O } _ { 4 } \right)$ was also assessed by thermogravimetric analysis. The TGA curves of the pure $\mathrm { F e } _ { 3 } \mathrm { O } _ { 4 }$ nanoparticles, $\mathrm { N H } _ { 2 } { \cdot } \mathrm { M I L } { \cdot } 8 8 \mathrm { B }$ and $\mathrm { N H _ { 2 } { - } M I L { - } } 8 8 \mathrm { B } / \mathrm { F e _ { 3 } O _ { 4 } }$ are shown in Fig. 3b. The TGA curve of $\mathrm { F e } _ { 3 } \mathrm { O } _ { 4 }$ shows a first small weight loss of 3.63 %, when the temperature increases to $9 9 ~ ^ { \circ } \mathrm { C }$ , which corresponds to the loss of physically adsorbed water.42 The second small weight loss (2.47 %) is detected up to the temperature range of $2 3 0 ~ ^ { \circ } \mathrm { C }$ , which could be attributed...",[],[],,,
P2,rag_chunk_qa,B1,B1.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B1.pdf,19,20,B1.pdf:p19-p20,B1_chunk_0036,,3.10. Kinetic studies,possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,"3.10. Kinetic studies Kinetic parameters $\mathrm { K } _ { \mathrm { m } }$ and $\mathrm { V } _ { \mathrm { m a x } }$ value of immobilized and free lipase were measured using substrate pNPB at different concentration (0.02 mM - 0.06 mM) in PBS (0.1 M) of pH 7.4 at $3 0 ~ ^ { \circ } \mathrm { C }$ . The Michaelis-Menten and Lineweaver-Burk plots for both the immobilized and free lipase were shown in Fig. 6a and Fig.6b respectively. The $\mathrm { K } _ { \mathrm { m } }$ and $\mathrm { V } _ { \mathrm { m a x } }$ value are calculated and summarized in Table 1. The $\mathrm { K } _ { \mathrm { m } }$ value of immobilized lipase is lower than free lipase. So after immobilization lipase has greater substrate affinity than free lipase.45, 38 The $\mathrm { V } _ { \mathrm { m a x } }$ value for immobilised lipase is also lower as usual than free Lipase. It indicates that after immobil...",[],[],,,
P2,rag_chunk_qa,B10,B10.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B10.pdf,4,4,B10.pdf:p4,B10_chunk_0009,,"2.1. Characterization and Synthesis of Hexahedral, Hierarchical ZIF-8, and Adsorbed Lipase into Mesoporous ZIF-8 (BCL-ZIF-8)",possible_ocr_duplicate_text,,,,manual_source_check,核对 chunk 是否为 OCR 重复、异常百分比或引用错误；仅作为定位来源，不直接入库。,Figure 5 shows the nitrogen gas adsorption-desorption isotherms and pore size distributions forFigure 5 shows the nitrogen gas adsorption-desorption isotherms and pore size distributions for hexahedral ZIF-8 and hierarchical ZIF-8 specimens. The hexahedral observed in mid-type (I) modehexahedral ZIF-8 and hierarchical ZIF-8 specimens. The hexahedral observed in mid-type (I) mode associated with microporous pores was due to the gas adsorption beginning at a lower level of relativeassociated with microporous pores was due to the gas adsorption beginning at a lower level of pressure and staying at that level. The hierarchical ZIF-8 spotted in type (IV) mode associated withrelative pressure and staying at that level. The hierarchical ZIF-8 spotted in type (IV) mode associated mesoporous pores was due to the gas adsorption starting from a lower level of relative pressure andwith mesoporous...,[],[],,,
