priority,item_kind,document_id,source_pdf,pdf_path,page_start_1based,page_end_1based,citation,record_type,evidence_id,source_id,table_id,row_index,section,candidate_source,confidence,quality_flags,qa_flags,qa_status,review_reasons,suggested_action,review_task,evidence_span,text_preview,extracted_json,metrics_json,student_decision,corrected_record_type,corrected_evidence_span,corrected_extracted_json,corrected_metrics_json,reject_reason,reviewer,review_notes,curation_accept_command,curation_reject_command,curation_edit_command_template
P1,evidence_record,B12,B12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B12.pdf,6,6,B12.pdf:p6,table_comparison_row,ev_69aa277b2c02ddbe,B12_p5_t92,B12_p5_t92,5,3.1. Characterization,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Membrane: $\mathrm { C R L } @ \mathrm { P E S - N H } _ { 2 } \mathrm { - M I L } 1 \%$; Ra in 5 (μm)×5 (μm) (nm): $8 7 . 4 2 ~ \pm ~ 1 0 . 6 9$; R in 1 (μm)×1 (µm) (nm): $3 9 . 1 1 ~ \pm ~ 9 . 5 9$; Ra in 0.5 (μm)×0.5 (μm) (nm): $9 . 7 5 ~ \pm ~ 4 . 1 9$,Membrane: $\mathrm { C R L } @ \mathrm { P E S - N H } _ { 2 } \mathrm { - M I L } 1 \%$; Ra in 5 (μm)×5 (μm) (nm): $8 7 . 4 2 ~ \pm ~ 1 0 . 6 9$; R in 1 (μm)×1 (µm) (nm): $3 9 . 1 1 ~ \pm ~ 9 . 5 9$; Ra in 0.5 (μm)×0.5 (μm) (nm): $9 . 7 5 ~ \pm ~ 4 . 1 9$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":5,""substrate"":null,""table_id"":""B12_p5_t92""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_69aa277b2c02ddbe --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_69aa277b2c02ddbe --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_69aa277b2c02ddbe --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B12,B12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B12.pdf,6,6,B12.pdf:p6,table_comparison_row,ev_6d0af9f9e5453044,B12_p5_t92,B12_p5_t92,3,3.1. Characterization,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Membrane: $\mathrm { P E S - N H _ { 2 } { \cdot } M I L 0 } . 5 \%$; Ra in 5 (μm)×5 (μm) (nm): $8 5 . 8 3 ~ \pm ~ 1 3 . 4 6$; R in 1 (μm)×1 (µm) (nm): $2 6 . 2 0 ~ \pm ~ 1 2 . 7 4$; Ra in 0.5 (μm)×0.5 (μm) (nm): $1 2 . 4 4 ~ \pm ~ 5 . 0 8$,Membrane: $\mathrm { P E S - N H _ { 2 } { \cdot } M I L 0 } . 5 \%$; Ra in 5 (μm)×5 (μm) (nm): $8 5 . 8 3 ~ \pm ~ 1 3 . 4 6$; R in 1 (μm)×1 (µm) (nm): $2 6 . 2 0 ~ \pm ~ 1 2 . 7 4$; Ra in 0.5 (μm)×0.5 (μm) (nm): $1 2 . 4 4 ~ \pm ~ 5 . 0 8$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""B12_p5_t92""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_6d0af9f9e5453044 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_6d0af9f9e5453044 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_6d0af9f9e5453044 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B12,B12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B12.pdf,6,6,B12.pdf:p6,table_comparison_row,ev_94ebdbb274b2b3d1,B12_p5_t92,B12_p5_t92,2,3.1. Characterization,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Membrane: PES-NH2-MIL0.25%; Ra in 5 (μm)×5 (μm) (nm): $5 9 . 4 1 ~ \pm ~ 7 . 6 2$; R in 1 (μm)×1 (µm) (nm): $1 3 . 6 0 ~ \pm ~ 2 . 5 6$; Ra in 0.5 (μm)×0.5 (μm) (nm): $7 . 3 0 ~ \pm ~ 2 . 3 6$,Membrane: PES-NH2-MIL0.25%; Ra in 5 (μm)×5 (μm) (nm): $5 9 . 4 1 ~ \pm ~ 7 . 6 2$; R in 1 (μm)×1 (µm) (nm): $1 3 . 6 0 ~ \pm ~ 2 . 5 6$; Ra in 0.5 (μm)×0.5 (μm) (nm): $7 . 3 0 ~ \pm ~ 2 . 3 6$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""B12_p5_t92""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_94ebdbb274b2b3d1 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_94ebdbb274b2b3d1 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_94ebdbb274b2b3d1 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B12,B12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B12.pdf,6,6,B12.pdf:p6,table_comparison_row,ev_b1cf3d590799c83f,B12_p5_t92,B12_p5_t92,1,3.1. Characterization,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Membrane: Control (PES); Ra in 5 (μm)×5 (μm) (nm): $4 1 . 1 6 ~ \pm ~ 3 . 3 4$; R in 1 (μm)×1 (µm) (nm): $8 . 2 4 ~ \pm ~ 3 . 5 6$; Ra in 0.5 (μm)×0.5 (μm) (nm): $6 . 4 6 ~ \pm ~ 2 . 0 2$,Membrane: Control (PES); Ra in 5 (μm)×5 (μm) (nm): $4 1 . 1 6 ~ \pm ~ 3 . 3 4$; R in 1 (μm)×1 (µm) (nm): $8 . 2 4 ~ \pm ~ 3 . 5 6$; Ra in 0.5 (μm)×0.5 (μm) (nm): $6 . 4 6 ~ \pm ~ 2 . 0 2$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""B12_p5_t92""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_b1cf3d590799c83f --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_b1cf3d590799c83f --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B12 --evidence-id ev_b1cf3d590799c83f --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,2,2,B14.pdf:p2,table_comparison_row,ev_797810a0732eba64,B14_p1_t39,B14_p1_t39,1,3. Results and discussion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Form: Free lipase; α-helix (%): 16.94; β-sheet (%): 9.61; β-turn (%): 55.32; Random coils (%): 18.13,Form: Free lipase; α-helix (%): 16.94; β-sheet (%): 9.61; β-turn (%): 55.32; Random coils (%): 18.13,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""B14_p1_t39""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_797810a0732eba64 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_797810a0732eba64 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_797810a0732eba64 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,2,2,B14.pdf:p2,table_comparison_row,ev_a293e1a622c5a791,B14_p1_t39,B14_p1_t39,2,3. Results and discussion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Form: Lipase-proline; α-helix (%): 10.15; β-sheet (%): 7.24; β-turn (%): 60.48; Random coils (%): 22.13,Form: Lipase-proline; α-helix (%): 10.15; β-sheet (%): 7.24; β-turn (%): 60.48; Random coils (%): 22.13,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""B14_p1_t39""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_a293e1a622c5a791 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_a293e1a622c5a791 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_a293e1a622c5a791 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,2,2,B14.pdf:p2,table_comparison_row,ev_c545bc4e60af4c30,B14_p1_t39,B14_p1_t39,3,3. Results and discussion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Form: Lipase-proline MOF; α-helix (%): 11.32; β-sheet (%): 7.14; β-turn (%): 59.20; Random coils (%): 22.34,Form: Lipase-proline MOF; α-helix (%): 11.32; β-sheet (%): 7.14; β-turn (%): 59.20; Random coils (%): 22.34,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""B14_p1_t39""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_c545bc4e60af4c30 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_c545bc4e60af4c30 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_c545bc4e60af4c30 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,4,4,B14.pdf:p4,table_comparison_row,ev_01b3e5b973a2e301,B14_p3_t60,B14_p3_t60,1,4. Conclusion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,$ { \mathrm { K } _ { \mathrm { d } } } ( \mathrm { m i n } ^ { - 1 } )$: 50; $\mathrm { t } _ { 1 / 2 } \ : \mathrm { ( m i n ) }$: 60; $\operatorname { E } _ { \mathrm { d } } \mathrm { ( k J \ m o l }$: 70,$ { \mathrm { K } _ { \mathrm { d } } } ( \mathrm { m i n } ^ { - 1 } )$: 50; $\mathrm { t } _ { 1 / 2 } \ : \mathrm { ( m i n ) }$: 60; $\operatorname { E } _ { \mathrm { d } } \mathrm { ( k J \ m o l }$: 70,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""B14_p3_t60""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_01b3e5b973a2e301 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_01b3e5b973a2e301 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_01b3e5b973a2e301 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,4,4,B14.pdf:p4,table_comparison_row,ev_24972043f405dd99,B14_p3_t61,B14_p3_t61,3,4. Conclusion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Form: Free lipase-proline; $\mathrm { K } _ { \mathrm { m } } \left( \mu \mathrm { M } \right)$: $0 . 4 2 \pm 0 . 0 2$; $\mathsf { V } _ { \mathrm { m a x } } ( \mu \mathrm { m o l } \mathrm { m i n } ^ { - 1 } )$: $5 . 6 4 \pm 0 . 3 5$,Form: Free lipase-proline; $\mathrm { K } _ { \mathrm { m } } \left( \mu \mathrm { M } \right)$: $0 . 4 2 \pm 0 . 0 2$; $\mathsf { V } _ { \mathrm { m a x } } ( \mu \mathrm { m o l } \mathrm { m i n } ^ { - 1 } )$: $5 . 6 4 \pm 0 . 3 5$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""B14_p3_t61""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_24972043f405dd99 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_24972043f405dd99 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_24972043f405dd99 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,4,4,B14.pdf:p4,table_comparison_row,ev_2fad99191cd264f5,B14_p3_t60,B14_p3_t60,2,4. Conclusion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Temperature (): Free lipase; $ { \mathrm { K } _ { \mathrm { d } } } ( \mathrm { m i n } ^ { - 1 } )$: 0.0438; $\mathrm { t } _ { 1 / 2 } \ : \mathrm { ( m i n ) }$: 0.064; $\operatorname { E } _ { \mathrm { d } } \mathrm { ( k J \ m o l }$: 0.093,Temperature (): Free lipase; $ { \mathrm { K } _ { \mathrm { d } } } ( \mathrm { m i n } ^ { - 1 } )$: 0.0438; $\mathrm { t } _ { 1 / 2 } \ : \mathrm { ( m i n ) }$: 0.064; $\operatorname { E } _ { \mathrm { d } } \mathrm { ( k J \ m o l }$: 0.093,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""B14_p3_t60""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_2fad99191cd264f5 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_2fad99191cd264f5 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_2fad99191cd264f5 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,4,4,B14.pdf:p4,table_comparison_row,ev_371f26f6efe52c5d,B14_p3_t60,B14_p3_t60,3,4. Conclusion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Temperature (): Lipase MOF; $ { \mathrm { K } _ { \mathrm { d } } } ( \mathrm { m i n } ^ { - 1 } )$: 0.0084; $\mathrm { t } _ { 1 / 2 } \ : \mathrm { ( m i n ) }$: 0.0168; $\operatorname { E } _ { \mathrm { d } } \mathrm { ( k J \ m o l }$: 0.0285,Temperature (): Lipase MOF; $ { \mathrm { K } _ { \mathrm { d } } } ( \mathrm { m i n } ^ { - 1 } )$: 0.0084; $\mathrm { t } _ { 1 / 2 } \ : \mathrm { ( m i n ) }$: 0.0168; $\operatorname { E } _ { \mathrm { d } } \mathrm { ( k J \ m o l }$: 0.0285,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""B14_p3_t60""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_371f26f6efe52c5d --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_371f26f6efe52c5d --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_371f26f6efe52c5d --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,4,4,B14.pdf:p4,table_comparison_row,ev_4777f617fa909b58,B14_p3_t61,B14_p3_t61,4,4. Conclusion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Form: Lipaseproline MOF; $\mathrm { K } _ { \mathrm { m } } \left( \mu \mathrm { M } \right)$: $0 . 4 9 \pm 0 . 0 3$; $\mathsf { V } _ { \mathrm { m a x } } ( \mu \mathrm { m o l } \mathrm { m i n } ^ { - 1 } )$: $5 . 7 2 \pm 0 . 3 0$,Form: Lipaseproline MOF; $\mathrm { K } _ { \mathrm { m } } \left( \mu \mathrm { M } \right)$: $0 . 4 9 \pm 0 . 0 3$; $\mathsf { V } _ { \mathrm { m a x } } ( \mu \mathrm { m o l } \mathrm { m i n } ^ { - 1 } )$: $5 . 7 2 \pm 0 . 3 0$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":4,""substrate"":null,""table_id"":""B14_p3_t61""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_4777f617fa909b58 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_4777f617fa909b58 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_4777f617fa909b58 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,4,4,B14.pdf:p4,table_comparison_row,ev_8d5d2131f43aa031,B14_p3_t61,B14_p3_t61,1,4. Conclusion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Form: Free lipase; $\mathrm { K } _ { \mathrm { m } } \left( \mu \mathrm { M } \right)$: $0 . 5 5 \pm 0 . 0 4$; $\mathsf { V } _ { \mathrm { m a x } } ( \mu \mathrm { m o l } \mathrm { m i n } ^ { - 1 } )$: $5 . 3 1 \pm 0 . 2 7$,Form: Free lipase; $\mathrm { K } _ { \mathrm { m } } \left( \mu \mathrm { M } \right)$: $0 . 5 5 \pm 0 . 0 4$; $\mathsf { V } _ { \mathrm { m a x } } ( \mu \mathrm { m o l } \mathrm { m i n } ^ { - 1 } )$: $5 . 3 1 \pm 0 . 2 7$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""B14_p3_t61""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_8d5d2131f43aa031 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_8d5d2131f43aa031 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_8d5d2131f43aa031 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B14,B14.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B14.pdf,4,4,B14.pdf:p4,table_comparison_row,ev_da98d0ff081849c5,B14_p3_t61,B14_p3_t61,2,4. Conclusion,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Form: Lipase-MOF; $\mathrm { K } _ { \mathrm { m } } \left( \mu \mathrm { M } \right)$: $0 . 6 7 \pm 0 . 0 3$; $\mathsf { V } _ { \mathrm { m a x } } ( \mu \mathrm { m o l } \mathrm { m i n } ^ { - 1 } )$: $5 . 1 5 \pm 0 . 1 9$,Form: Lipase-MOF; $\mathrm { K } _ { \mathrm { m } } \left( \mu \mathrm { M } \right)$: $0 . 6 7 \pm 0 . 0 3$; $\mathsf { V } _ { \mathrm { m a x } } ( \mu \mathrm { m o l } \mathrm { m i n } ^ { - 1 } )$: $5 . 1 5 \pm 0 . 1 9$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""B14_p3_t61""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_da98d0ff081849c5 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_da98d0ff081849c5 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B14 --evidence-id ev_da98d0ff081849c5 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,B16,B16.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B16.pdf,10,10,B16.pdf:p10,table_comparison_row,ev_adcc54a3c1d5fa53,B16_p9_t137,B16_p9_t137,1,3.5 | Reusability test,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,: Free PFL; Hydrolysis of 2-HPPAEE: PFL-PEG@Uio-66; Transesterification of 4-MMA: Free PFL,: Free PFL; Hydrolysis of 2-HPPAEE: PFL-PEG@Uio-66; Transesterification of 4-MMA: Free PFL,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""B16_p9_t137""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B16 --evidence-id ev_adcc54a3c1d5fa53 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B16 --evidence-id ev_adcc54a3c1d5fa53 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B16 --evidence-id ev_adcc54a3c1d5fa53 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
