candidate_source,citation,columns_json,confidence,corrected_evidence_span,corrected_extracted_json,corrected_metrics_json,corrected_record_type,curation_accept_command,curation_edit_command_template,curation_reject_command,document_id,evidence_id,evidence_span,extracted_json,item_kind,metrics_json,page_end_1based,page_start_1based,pdf_path,priority,qa_flags,qa_status,quality_flags,record_type,reject_reason,review_notes,review_reasons,review_task,reviewer,row_index,rows_preview_json,section,source_id,source_pdf,student_decision,suggested_action,table_id,text_preview
table_record,B5.pdf:p3,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_38baf9cbf5a013ac --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_38baf9cbf5a013ac --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_38baf9cbf5a013ac --action reject --reviewer <reviewer> --reason ""<reason>""",B5,ev_38baf9cbf5a013ac,enzyme: 9; Reaction Conversionb (%): behenate-CAL-B-ZrMOF,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":9,""substrate"":null,""table_id"":""B5_p2_t37""}",evidence_record,[],3,3,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B5.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,9,,Dual-Surface Functionalization of Metal-Organic Frameworks for Enhancing the Catalytic Activity of Candida antarctica Lipase B in Polar Organic Media,B5_p2_t37,B5.pdf,,edit_or_reject,B5_p2_t37,enzyme: 9; Reaction Conversionb (%): behenate-CAL-B-ZrMOF
table_record,B5.pdf:p3,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_3c058116214cc043 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_3c058116214cc043 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_3c058116214cc043 --action reject --reviewer <reviewer> --reason ""<reason>""",B5,ev_3c058116214cc043,enzyme: 2 CAL-B + palmitate-ZrMOF (without,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""B5_p2_t37""}",evidence_record,[],3,3,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B5.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,2,,Dual-Surface Functionalization of Metal-Organic Frameworks for Enhancing the Catalytic Activity of Candida antarctica Lipase B in Polar Organic Media,B5_p2_t37,B5.pdf,,edit_or_reject,B5_p2_t37,enzyme: 2 CAL-B + palmitate-ZrMOF (without
table_record,B5.pdf:p3,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_56a47149317a97d7 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_56a47149317a97d7 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_56a47149317a97d7 --action reject --reviewer <reviewer> --reason ""<reason>""",B5,ev_56a47149317a97d7,Reaction Conversionb (%): DCI activation,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""B5_p2_t37""}",evidence_record,[],3,3,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B5.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,3,,Dual-Surface Functionalization of Metal-Organic Frameworks for Enhancing the Catalytic Activity of Candida antarctica Lipase B in Polar Organic Media,B5_p2_t37,B5.pdf,,edit_or_reject,B5_p2_t37,Reaction Conversionb (%): DCI activation
table_record,B5.pdf:p3,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_69af915fc0201aae --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_69af915fc0201aae --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_69af915fc0201aae --action reject --reviewer <reviewer> --reason ""<reason>""",B5,ev_69af915fc0201aae,enzyme: 3 4; Reaction Conversionb (%): CAL-B-ZrMOF laurate-CAL-B-ZrMOF,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":4,""substrate"":null,""table_id"":""B5_p2_t37""}",evidence_record,[],3,3,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B5.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,4,,Dual-Surface Functionalization of Metal-Organic Frameworks for Enhancing the Catalytic Activity of Candida antarctica Lipase B in Polar Organic Media,B5_p2_t37,B5.pdf,,edit_or_reject,B5_p2_t37,enzyme: 3 4; Reaction Conversionb (%): CAL-B-ZrMOF laurate-CAL-B-ZrMOF
table_record,B5.pdf:p3,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_6f22d60861d441cc --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_6f22d60861d441cc --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_6f22d60861d441cc --action reject --reviewer <reviewer> --reason ""<reason>""",B5,ev_6f22d60861d441cc,enzyme: 5 6; Reaction Conversionb (%): myristate-CAL-B-ZrMOF palmitate-CAL-B-ZrMOF,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":6,""substrate"":null,""table_id"":""B5_p2_t37""}",evidence_record,[],3,3,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B5.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,6,,Dual-Surface Functionalization of Metal-Organic Frameworks for Enhancing the Catalytic Activity of Candida antarctica Lipase B in Polar Organic Media,B5_p2_t37,B5.pdf,,edit_or_reject,B5_p2_t37,enzyme: 5 6; Reaction Conversionb (%): myristate-CAL-B-ZrMOF palmitate-CAL-B-ZrMOF
table_record,B5.pdf:p3,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_976faa7a31cf9b9e --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_976faa7a31cf9b9e --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_976faa7a31cf9b9e --action reject --reviewer <reviewer> --reason ""<reason>""",B5,ev_976faa7a31cf9b9e,enzyme: 8; Reaction Conversionb (%): arachidate-CAL-B-ZrMOF,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":8,""substrate"":null,""table_id"":""B5_p2_t37""}",evidence_record,[],3,3,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B5.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,8,,Dual-Surface Functionalization of Metal-Organic Frameworks for Enhancing the Catalytic Activity of Candida antarctica Lipase B in Polar Organic Media,B5_p2_t37,B5.pdf,,edit_or_reject,B5_p2_t37,enzyme: 8; Reaction Conversionb (%): arachidate-CAL-B-ZrMOF
table_record,B5.pdf:p3,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_eb44d240c1fe2326 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_eb44d240c1fe2326 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_eb44d240c1fe2326 --action reject --reviewer <reviewer> --reason ""<reason>""",B5,ev_eb44d240c1fe2326,enzyme: 7; Reaction Conversionb (%): stearate-CAL-B-ZrMOF,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":7,""substrate"":null,""table_id"":""B5_p2_t37""}",evidence_record,[],3,3,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B5.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,7,,Dual-Surface Functionalization of Metal-Organic Frameworks for Enhancing the Catalytic Activity of Candida antarctica Lipase B in Polar Organic Media,B5_p2_t37,B5.pdf,,edit_or_reject,B5_p2_t37,enzyme: 7; Reaction Conversionb (%): stearate-CAL-B-ZrMOF
table_record,B5.pdf:p3,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_fe6a6eb72dadf7fa --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_fe6a6eb72dadf7fa --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B5 --evidence-id ev_fe6a6eb72dadf7fa --action reject --reviewer <reviewer> --reason ""<reason>""",B5,ev_fe6a6eb72dadf7fa,enzyme: entry 1 ZrMOF; Reaction Conversionb (%): number of carbons of fatty acid,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""B5_p2_t37""}",evidence_record,[],3,3,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B5.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,1,,Dual-Surface Functionalization of Metal-Organic Frameworks for Enhancing the Catalytic Activity of Candida antarctica Lipase B in Polar Organic Media,B5_p2_t37,B5.pdf,,edit_or_reject,B5_p2_t37,enzyme: entry 1 ZrMOF; Reaction Conversionb (%): number of carbons of fatty acid
table_record,B6.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_0e57f18f8c7cbcd5 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_0e57f18f8c7cbcd5 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_0e57f18f8c7cbcd5 --action reject --reviewer <reviewer> --reason ""<reason>""",B6,ev_0e57f18f8c7cbcd5,$ { \mathrm { K } _ { \mathrm { d } } } ( { \mathrm { m i n } } ^ { \cdot }$ 1: 55; $\mathbf { t } _ { 1 / 2 } \left( \mathrm { m i n } \right)$: 65; $\mathbf { E _ { d } } \ ( \mathbf { k J } \ \mathbf { m o l } )$ $^ { - 1 } )$: 75,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""B6_p6_t98""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B6.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,1,,2.3.3. Thermal deactivation kinetics studies,B6_p6_t98,B6.pdf,,edit_or_reject,B6_p6_t98,$ { \mathrm { K } _ { \mathrm { d } } } ( { \mathrm { m i n } } ^ { \cdot }$ 1: 55; $\mathbf { t } _ { 1 / 2 } \left( \mathrm { m i n } \right)$: 65; $\mathbf { E _ { d } } \ ( \mathbf { k J } \ \mathbf { m o l } )$ $^ { - 1 } )$: 75
table_record,B6.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_1c0c4068c20254ad --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_1c0c4068c20254ad --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_1c0c4068c20254ad --action reject --reviewer <reviewer> --reason ""<reason>""",B6,ev_1c0c4068c20254ad,Temperature (): Lipase-MOF; $ { \mathrm { K } _ { \mathrm { d } } } ( { \mathrm { m i n } } ^ { \cdot }$ 1: 0.0102; $\mathbf { t } _ { 1 / 2 } \left( \mathrm { m i n } \right)$: 0.0202; $\mathbf { E _ { d } } \ ( \mathbf { k J } \ \mathbf { m o l } )$ $^ { - 1 } )$: 0.0349,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":4,""substrate"":null,""table_id"":""B6_p6_t98""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B6.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,4,,2.3.3. Thermal deactivation kinetics studies,B6_p6_t98,B6.pdf,,edit_or_reject,B6_p6_t98,Temperature (): Lipase-MOF; $ { \mathrm { K } _ { \mathrm { d } } } ( { \mathrm { m i n } } ^ { \cdot }$ 1: 0.0102; $\mathbf { t } _ { 1 / 2 } \left( \mathrm { m i n } \right)$: 0.0202; $\mathbf { E _ { d } } \ ( \mathbf { k J } \ \mathbf { m o l } )$ $^ { - 1 } )$: 0.0349
table_record,B6.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_22261557a5f67714 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_22261557a5f67714 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_22261557a5f67714 --action reject --reviewer <reviewer> --reason ""<reason>""",B6,ev_22261557a5f67714,Form: Lipase-MOF; $\mathrm { K } _ { \mathrm { m } } \ ( \mu \mathrm { M } )$: $0 . 5 9 2 2 \ \pm \ 0 . 0 1 2$; $\mathtt { V } _ { \mathrm { m a x } }$ (μmol min −1): $5 . 4 9 8 1 ~ \pm ~ 0 . 1 4$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""B6_p6_t99""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B6.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,3,,2.3.3. Thermal deactivation kinetics studies,B6_p6_t99,B6.pdf,,edit_or_reject,B6_p6_t99,Form: Lipase-MOF; $\mathrm { K } _ { \mathrm { m } } \ ( \mu \mathrm { M } )$: $0 . 5 9 2 2 \ \pm \ 0 . 0 1 2$; $\mathtt { V } _ { \mathrm { m a x } }$ (μmol min −1): $5 . 4 9 8 1 ~ \pm ~ 0 . 1 4$
table_record,B6.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_68af6b6e980e72ff --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_68af6b6e980e72ff --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_68af6b6e980e72ff --action reject --reviewer <reviewer> --reason ""<reason>""",B6,ev_68af6b6e980e72ff,Form: Sonicated Lipase; α-helix (%): 10.15; β-sheet (%): 7.24; β-turn (%): 60.48; Random Coils (%): 22.13,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""B6_p6_t103""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B6.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,2,,2.3.3. Thermal deactivation kinetics studies,B6_p6_t103,B6.pdf,,edit_or_reject,B6_p6_t103,Form: Sonicated Lipase; α-helix (%): 10.15; β-sheet (%): 7.24; β-turn (%): 60.48; Random Coils (%): 22.13
table_record,B6.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_ac318ed1900c0415 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_ac318ed1900c0415 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_ac318ed1900c0415 --action reject --reviewer <reviewer> --reason ""<reason>""",B6,ev_ac318ed1900c0415,Form: Free Lipase; $\mathrm { K } _ { \mathrm { m } } \ ( \mu \mathrm { M } )$: $0 . 6 3 7 8 ~ \pm ~ 0 . 0 3 4$; $\mathtt { V } _ { \mathrm { m a x } }$ (μmol min −1): $5 . 2 6 4 ~ \pm ~ 0 . 2 6$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""B6_p6_t99""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B6.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,1,,2.3.3. Thermal deactivation kinetics studies,B6_p6_t99,B6.pdf,,edit_or_reject,B6_p6_t99,Form: Free Lipase; $\mathrm { K } _ { \mathrm { m } } \ ( \mu \mathrm { M } )$: $0 . 6 3 7 8 ~ \pm ~ 0 . 0 3 4$; $\mathtt { V } _ { \mathrm { m a x } }$ (μmol min −1): $5 . 2 6 4 ~ \pm ~ 0 . 2 6$
table_record,B6.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_d7bda26e6660d3b5 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_d7bda26e6660d3b5 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_d7bda26e6660d3b5 --action reject --reviewer <reviewer> --reason ""<reason>""",B6,ev_d7bda26e6660d3b5,Form: Sonicated Lipase; $\mathrm { K } _ { \mathrm { m } } \ ( \mu \mathrm { M } )$: $0 . 5 4 9 1 ~ \pm ~ 0 . 0 2 8$; $\mathtt { V } _ { \mathrm { m a x } }$ (μmol min −1): $5 . 9 1 7 2 ~ \pm ~ 0 . 3 5$,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""B6_p6_t99""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B6.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,2,,2.3.3. Thermal deactivation kinetics studies,B6_p6_t99,B6.pdf,,edit_or_reject,B6_p6_t99,Form: Sonicated Lipase; $\mathrm { K } _ { \mathrm { m } } \ ( \mu \mathrm { M } )$: $0 . 5 4 9 1 ~ \pm ~ 0 . 0 2 8$; $\mathtt { V } _ { \mathrm { m a x } }$ (μmol min −1): $5 . 9 1 7 2 ~ \pm ~ 0 . 3 5$
table_record,B6.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_e26a1e0f1562e503 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_e26a1e0f1562e503 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_e26a1e0f1562e503 --action reject --reviewer <reviewer> --reason ""<reason>""",B6,ev_e26a1e0f1562e503,Temperature (): Sonicated Lipase; $ { \mathrm { K } _ { \mathrm { d } } } ( { \mathrm { m i n } } ^ { \cdot }$ 1: 0.0447; $\mathbf { t } _ { 1 / 2 } \left( \mathrm { m i n } \right)$: 0.0664; $\mathbf { E _ { d } } \ ( \mathbf { k J } \ \mathbf { m o l } )$ $^ { - 1 } )$: 0.0982,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""B6_p6_t98""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B6.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,3,,2.3.3. Thermal deactivation kinetics studies,B6_p6_t98,B6.pdf,,edit_or_reject,B6_p6_t98,Temperature (): Sonicated Lipase; $ { \mathrm { K } _ { \mathrm { d } } } ( { \mathrm { m i n } } ^ { \cdot }$ 1: 0.0447; $\mathbf { t } _ { 1 / 2 } \left( \mathrm { m i n } \right)$: 0.0664; $\mathbf { E _ { d } } \ ( \mathbf { k J } \ \mathbf { m o l } )$ $^ { - 1 } )$: 0.0982
table_record,B6.pdf:p7,,low,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_eaab176333dcbc3d --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_eaab176333dcbc3d --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id B6 --evidence-id ev_eaab176333dcbc3d --action reject --reviewer <reviewer> --reason ""<reason>""",B6,ev_eaab176333dcbc3d,Form: Lipase-MOF; α-helix (%): 11.32; β-sheet (%): 7.14; β-turn (%): 59.20; Random Coils (%): 22.34,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""B6_p6_t103""}",evidence_record,[],7,7,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/B6.pdf,P1,,,missing_enzyme_cell,table_comparison_row,,,upstream_quality_flags,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,,3,,2.3.3. Thermal deactivation kinetics studies,B6_p6_t103,B6.pdf,,edit_or_reject,B6_p6_t103,Form: Lipase-MOF; α-helix (%): 11.32; β-sheet (%): 7.14; β-turn (%): 59.20; Random Coils (%): 22.34
